Date,User,Message
2023-03-25 14:59:10,"뿌까","잠꼬대도 안 하고"
2023-03-25 14:59:12,"뿌까","ㅇㅇ"
2023-03-25 14:59:12,"유지수","벤조디아제핀 한알이면"
2023-03-25 14:59:12,"원상이","자낙스는"
2023-03-25 14:59:16,"원상이","알프라졸람이래"
2023-03-25 14:59:16,"유지수","아주 평화로워진다"
2023-03-25 14:59:27,"유지수","그래서 벤조디아제핀 없으면"
2023-03-25 14:59:29,"뿌까","남용하고싶긴 하더라"
2023-03-25 14:59:29,"유지수","일을 못하게된다"
2023-03-25 14:59:35,"유지수","금단증상도 말해주고"
2023-03-25 14:59:40,"뿌까","지수가"
2023-03-25 14:59:40,"원상이","ㄷㄷㄷㄷㄷ"
2023-03-25 14:59:42,"뿌까","요약해주자"
2023-03-25 14:59:43,"원상이","약쟁이네..."
2023-03-25 14:59:46,"유지수","저기서 adhd약도 말해줫던거같음"
2023-03-25 14:59:49,"원상이","희왕아"
2023-03-25 14:59:53,"유지수","의사도 나와서 얘기해줌"
2023-03-25 14:59:54,"원상이","저거 세줄요약"
2023-03-25 14:59:54,"뿌까","가라 희왕몬"
2023-03-25 14:59:55,"원상이","부탁"
2023-03-25 14:59:58,"유지수","시발년들"
2023-03-25 15:00:05,"원상이","니가 어리니까"
2023-03-25 15:00:08,"유지수","ㄱㄷ 다시 함 봐보고옴"
2023-03-25 15:00:10,"원상이","시키는대로해줘"
2023-03-25 15:00:16,"뿌까","고마웡"
2023-03-25 15:00:22,"원상이","ㅎㅎ"
2023-03-25 15:00:33,"유지수","아 기억남"
2023-03-25 15:01:01,"유지수","1. 벤조디아제핀은 약효가 짱좋다
2. 끊기 존나힘들다. 장기복용하면 거의 못끊음
3. 부작용 개쎈데 제약회사에서 인정안함"
2023-03-25 15:01:16,"유지수","마지막엔 명상해서 우울증 치료하라는 개소리들 나와서 안봄"
2023-03-25 15:01:45,"원상이","이거땜에"
2023-03-25 15:01:49,"원상이","걍 안봐야지"
2023-03-25 15:01:57,"원상이","명상같은 씹소릴 하노"
2023-03-25 15:01:59,"유지수","근데 사실 다 알고잇는거잔아"
2023-03-25 15:02:02,"원상이","이모티콘"
2023-03-25 15:02:06,"유지수","정신과약중에 금단증상 안심한게"
2023-03-25 15:02:09,"유지수","모가잇노 이기야"
2023-03-25 15:02:10,"원상이","명상하다"
2023-03-25 15:02:16,"원상이","잡생각나서 운지마려워질듯"
2023-03-25 15:02:18,"원상이","운지챠"
2023-03-25 15:02:41,"유지수","https://www.netflix.com/kr/title/80199963?s=a&trkid=13747225&t=cp&vlang=ko&clip=81009273"
2023-03-25 15:02:44,"유지수","이것도 개잼씀"
2023-03-25 15:02:52,"뿌까","사진"
2023-03-25 15:02:53,"유지수","한때 마약에 빠져서 (실제 해본적 없음)"
2023-03-25 15:02:56,"유지수","마약 다큐 엄청봣어"
2023-03-25 15:02:57,"뿌까","이것도 벤조디아핀ㅇ노? "
2023-03-25 15:03:03,"유지수","알프라졸람"
2023-03-25 15:03:05,"유지수","벤조디아제핀임"
2023-03-25 15:03:07,"뿌까","아"
2023-03-25 15:03:08,"뿌까","저거 "
2023-03-25 15:03:10,"뿌까","공황 올때"
2023-03-25 15:03:12,"뿌까","먹는거자너"
2023-03-25 15:03:16,"뿌까","리보트릴 개좋은데.. "
2023-03-25 15:03:19,"유지수","나도 저거먹엇는뎅"
2023-03-25 15:03:25,"뿌까","시발 ㅠ"
2023-03-25 15:03:32,"유지수","걍 우울증약에서 벤조디아제핀 안쓰는 병원을"
2023-03-25 15:03:34,"유지수","가본적이 업어"
2023-03-25 15:03:35,"원상이","벤조디아제핀이"
2023-03-25 15:03:36,"원상이","준나만네"
2023-03-25 15:03:38,"유지수","Who 필수의약품이래"
2023-03-25 15:04:10,"원상이","나 아빌리파이 말고"
2023-03-25 15:04:14,"원상이","하나 먹는것도 저건감"
2023-03-25 15:04:18,"원상이","모르겟노"
2023-03-25 15:04:26,"뿌까","조지 피터슨"
2023-03-25 15:04:28,"뿌까","인가 걔"
2023-03-25 15:04:32,"뿌까","ㅈㄴ "
2023-03-25 15:04:39,"뿌까","열심히 살다가"
2023-03-25 15:04:41,"뿌까","아내죽고"
2023-03-25 15:04:46,"뿌까","리보트릴 2년 먹고"
2023-03-25 15:04:49,"뿌까","ㅂㅅ댓대"
2023-03-25 15:04:52,"뿌까","휠체어 타고 다니고 바보"
2023-03-25 15:04:55,"유지수","그건"
2023-03-25 15:04:59,"유지수","리보트릴 안먹어도"
2023-03-25 15:05:01,"유지수","ㅂㅅ됏을수도"
2023-03-25 15:05:05,"뿌까","그 진짜 바보"
2023-03-25 15:05:06,"뿌까","엑윽"
2023-03-25 15:05:13,"뿌까","걍 멍한게아이라"
2023-03-25 15:05:16,"유지수","뇌졸중 온거아닌?"
2023-03-25 15:05:24,"뿌까","저거 영상보면"
2023-03-25 15:05:27,"유지수","나도 먹는데 어케 사란이 2년만에 글케대?"
2023-03-25 15:05:27,"뿌까","리보트릴"
2023-03-25 15:05:29,"뿌까","조심해야할듯"
2023-03-25 15:05:54,"뿌까","졸업할때까지만 먹어야지"
2023-03-25 15:06:34,"유지수","https://www.netflix.com/kr/title/80117831?s=a&trkid=13747225&t=cp&vlang=ko&clip=80986891"
2023-03-25 15:06:39,"유지수","이갓도 재밌었어"
2023-03-25 15:06:43,"유지수","미국인들 대학생들 고딩들"
2023-03-25 15:06:48,"유지수","애더럴 "
2023-03-25 15:06:51,"유지수","걍 남용 씹오진대"
2023-03-25 15:06:58,"유지수","명문대에서 애더럴 안먹어본애 찾기가 힘들대"
2023-03-25 15:07:15,"뿌까","나도 먹을듯"
2023-03-25 15:07:20,"뿌까","몰래 사먹자 에붕이들아"
2023-03-25 15:07:22,"뿌까","드다자"
2023-03-25 15:07:22,"유지수","근데 문제가"
2023-03-25 15:07:23,"뿌까","드가자"
2023-03-25 15:07:26,"뿌까","이모티콘"
2023-03-25 15:07:28,"유지수","줕독되고나서"
2023-03-25 15:07:30,"뿌까","약쟁이 뿌까"
2023-03-25 15:07:33,"뿌까","중독 되며뉴"
2023-03-25 15:07:35,"뿌까","손을 자르자"
2023-03-25 15:07:36,"유지수","애더럴 안먹으면 공부를 못한다"
2023-03-25 15:07:37,"뿌까","이모티콘"
2023-03-25 15:07:44,"유지수","근데? 나중가면"
2023-03-25 15:07:45,"뿌까","나도 콘에 중독된건가"
2023-03-25 15:07:48,"유지수","애더럴 먹어도 공부못한다"
2023-03-25 15:07:55,"다슬","ㅋㅋㅋㅋ밖에 나왓는데"
2023-03-25 15:07:59,"다슬","동성애 어쩌구 캠페인"
2023-03-25 15:08:02,"뿌까","섹스"
2023-03-25 15:08:05,"다슬","자녀를 위해서 반대해주세요"
2023-03-25 15:08:07,"다슬","이러네"
2023-03-25 15:08:07,"뿌까","에더럴 "
2023-03-25 15:08:10,"뿌까","어떻길래"
2023-03-25 15:08:12,"뿌까","우리나라엔"
2023-03-25 15:08:16,"뿌까","언제 들어올까"
2023-03-25 15:08:20,"유지수","우리나라는 절대"
2023-03-25 15:08:22,"유지수","못들어올거같음"
2023-03-25 15:08:24,"뿌까","보수적ㅇ노"
2023-03-25 15:08:25,"다슬","제약회사에서 반대하는거겟지"
2023-03-25 15:08:27,"유지수","박봄이 인식 쌉쳐놓음"
2023-03-25 15:08:28,"Yeon","박봄의 에드럴 "
2023-03-25 15:08:32,"뿌까","시발년"
2023-03-25 15:08:38,"유지수","걔 좀 이상해"
2023-03-25 15:08:41,"뿌까","콘 안 맞는 나에게"
2023-03-25 15:08:41,"다슬","콘서타팔아야햇 ㅠ"
2023-03-25 15:08:42,"뿌까","에더럴"
2023-03-25 15:08:45,"유지수","성인되고나서 add가 생겻다면서"
2023-03-25 15:08:50,"유지수","개쌉소리해서"
2023-03-25 15:08:52,"뿌까","잘 맞을 수두 잇는거
아니노"
2023-03-25 15:08:55,"뿌까","진배"
2023-03-25 15:08:59,"Yeon","왜 약 운반책이 된거지"
2023-03-25 15:09:01,"뿌까","Add 소리 제일 싫어한대"
2023-03-25 15:09:07,"뿌까","지수 조심해라"
2023-03-25 15:09:07,"유지수","박봄 혐오자일듯"
2023-03-25 15:09:16,"유지수","박봄이 저얘기함 ㅋㅋ"
2023-03-25 15:09:23,"유지수","성인되고나서 우울증때메 add가 생겻는데"
2023-03-25 15:09:27,"뿌까","ㅇㅇ"
2023-03-25 15:09:27,"유지수","미국에서 애덜럴을 타먹엇다"
2023-03-25 15:09:29,"뿌까","뭔 우을증때먀"
2023-03-25 15:09:32,"유지수","울나라에서 불법인줄몰랏다 ㅇㅈㄹ함"
2023-03-25 15:09:33,"뿌까","에디디가 생겨  ㅡ ㅡ"
2023-03-25 15:09:38,"유지수","개소리하고잇어"
2023-03-25 15:09:40,"뿌까","걍 태어날때부터 뇌 윽액"
2023-03-25 15:09:44,"유지수","뭔 울나라에서 불법인줄 몰라"
2023-03-25 15:09:45,"뿌까","이 다수 아님??"
2023-03-25 15:09:49,"유지수","그래놓고"
2023-03-25 15:09:53,"유지수","할머니한테 택배로"
2023-03-25 15:09:57,"유지수","과자류로 보낸게 레전드 ㅋㅋ"
2023-03-25 15:10:01,"뿌까","에더럴 근데"
2023-03-25 15:10:05,"유지수","나중에 변명할때 ㅋㅋ 코디가 실수햇다햇나?"
2023-03-25 15:10:05,"뿌까","박봄은 왜먹은 거임? "
2023-03-25 15:10:10,"뿌까","행복 하려고? "
2023-03-25 15:10:13,"유지수","걍 마약중독아님?"
2023-03-25 15:10:24,"웅시기","이모티콘"
2023-03-25 15:10:26,"유지수","미국애들 공부잘하는약으로 애더럴 걍 남의꺼 사서 처먹는거처럼"
2023-03-25 15:10:29,"뿌까","웅식이 ㅎㅇ"
2023-03-25 15:10:29,"유지수","저기 에타같은데에"
2023-03-25 15:10:32,"유지수","애더럴 사고파는글"
2023-03-25 15:10:33,"유지수","개많대 ㅋㅋ"
2023-03-25 15:11:03,"유지수","애더럴이 걍 암페타민이잖아"
2023-03-25 15:11:06,"뿌까","아"
2023-03-25 15:11:06,"유지수","걍 마약이자나"
2023-03-25 15:11:07,"뿌까","너왤캐"
2023-03-25 15:11:08,"뿌까","잘아노"
2023-03-25 15:11:10,"뿌까"," ㅡㅡ "
2023-03-25 15:11:19,"유지수","저기서 하나만 더추가해도"
2023-03-25 15:11:22,"유지수","메스암페타민 아님?"
2023-03-25 15:11:26,"유지수","히로뽕"
2023-03-25 15:11:36,"뿌까","아쿠아 파이브"
2023-03-25 15:11:41,"유지수","브레이킹배드에"
2023-03-25 15:11:44,"유지수","천재 과학쌤이"
2023-03-25 15:11:46,"유지수","마약쟁이 제자랑"
2023-03-25 15:11:51,"유지수","순도 99퍼 메스암페타민 만들어서"
2023-03-25 15:11:52,"다슬","너는 미드좀 그만봐"
2023-03-25 15:11:55,"유지수","마약왕 되는 얘기임"
2023-03-25 15:11:58,"다슬","미친년이야ㅠ완전"
2023-03-25 15:13:05,"뿌까","오줌 마려움"
2023-03-25 15:13:05,"유지수","아 히로뽕 은어가 얼음이네"
2023-03-25 15:13:08,"뿌까","40 분 잇으면"
2023-03-25 15:13:09,"유지수","더글로리 사라가"
2023-03-25 15:13:10,"뿌까","퇴근임"
2023-03-25 15:13:13,"유지수","얼음이랑 고기 떨어졋다고 하는게"
2023-03-25 15:13:19,"유지수","얼음=필로폰
고기=대마"
2023-03-25 15:13:20,"유지수","인가봐"
2023-03-25 15:15:14,"Yeon","ㅇㅇ"
2023-03-25 15:15:15,"Yeon","맞음"
2023-03-25 15:15:40,"Yeon","필로폰을 술이라고 하기도함 "
2023-03-25 15:16:13,"뿌까","니들"
2023-03-25 15:16:16,"뿌까","다 찌를게"
2023-03-25 15:16:25,"뿌까","이모티콘"
2023-03-25 15:17:01,"웅시기","빅쥬지로 찔러줌? 💓"
2023-03-25 15:17:09,"웅시기","이모티콘"
2023-03-25 15:17:12,"뿌까","이모티콘"
2023-03-25 15:17:21,"뿌까","웅자 시바련 헉헉"
2023-03-25 15:17:28,"웅시기","앙앙앙"
2023-03-25 15:17:37,"웅시기","민정아 너무커 ㅠ"
2023-03-25 15:17:58,"뿌까","너가"
2023-03-25 15:18:00,"뿌까","너무 좁아"
2023-03-25 15:18:01,"뿌까","헉헉"
2023-03-25 15:18:03,"유지수","필로폰은 한번만 해도 중독돼?"
2023-03-25 15:18:06,"뿌까","이모티콘"
2023-03-25 15:18:13,"뿌까","이모티콘"
2023-03-25 15:18:35,"뿌까","우린 모르지"
2023-03-25 15:18:39,"뿌까","박유천한체"
2023-03-25 15:18:40,"뿌까","물어보자"
2023-03-25 15:18:55,"Yeon","https://music.youtube.com/watch?v=gzHyGFKnEgk&feature=share"
2023-03-25 15:19:10,"Yeon"," 이 노래를 들으면서 톡 보는중"
2023-03-25 15:19:12,"Yeon","(("
2023-03-25 15:19:13,"Yeon","))"
2023-03-25 15:19:17,"웅시기",")("
2023-03-25 15:19:24,"유지수","유천아"
2023-03-25 15:19:24,"Yeon","사진"
2023-03-25 15:19:27,"유지수","유천아!!"
2023-03-25 15:19:27,"뿌까","사진"
2023-03-25 15:19:29,"뿌까","일캐 뜸"
2023-03-25 15:19:31,"유지수","필로폰 한번만 해도"
2023-03-25 15:19:32,"유지수","중독돼??"
2023-03-25 15:19:34,"뿌까","ㄱㄷ 유천이"
2023-03-25 15:19:36,"뿌까","인스타 가져옴"
2023-03-25 15:19:43,"Yeon",") # ("
2023-03-25 15:19:45,"유지수","님들 승리 결혼한대"
2023-03-25 15:19:50,"Yeon","어머어머"
2023-03-25 15:19:52,"유지수","샵검색: #승리 결혼"
2023-03-25 15:19:54,"Yeon"," 좋겟당"
2023-03-25 15:20:00,"유지수","승리 옥바라지햇다함 ㄷㄷ"
2023-03-25 15:20:01,"뿌까","https://instagram.com/pyc_official_?igshid=YmMyMTA2M2Y="
2023-03-25 15:20:10,"뿌까","ㄷ ㄷ "
2023-03-25 15:20:20,"원상이","ㄷㄷㄷㄷㄷ"
2023-03-25 15:20:23,"뿌까","나두 결혼하고싶다"
2023-03-25 15:20:31,"Yeon","쩐다 "
2023-03-25 15:20:33,"뿌까","원묵이 이제 내 신부감에서 탈락임"
2023-03-25 15:20:35,"뿌까","으딜 헤어지자해! "
2023-03-25 15:20:38,"유지수","아무리 돈많아도"
2023-03-25 15:20:43,"유지수","옥바라지는"
2023-03-25 15:20:44,"뿌까","내 신부가 될
사람 구한다"
2023-03-25 15:20:46,"유지수","진짜 못할거같읔대;;"
2023-03-25 15:20:48,"뿌까","돈 만ㄹ으면 함"
2023-03-25 15:20:52,"뿌까","뭐 몇년 살지도 않는데"
2023-03-25 15:20:52,"유지수","면회가면서 현타 존나올거같음;;"
2023-03-25 15:20:53,"뿌까","개꿀 ㅋ"
2023-03-25 15:21:00,"뿌까","웃으몀서"
2023-03-25 15:21:03,"뿌까","감옥감"
2023-03-25 15:21:05,"유지수","쟤 범쥬ㅣ경력도 그냥 범죄가 아니라"
2023-03-25 15:21:08,"유지수","마약관련범죄라"
2023-03-25 15:21:11,"Yeon","옥바라지 "
2023-03-25 15:21:11,"뿌까","여자"
2023-03-25 15:21:11,"유지수","해외여행도 쉽게 못가잔아"
2023-03-25 15:21:14,"뿌까","소시오 패스인가봄"
2023-03-25 15:21:17,"뿌까","돈에미친"
2023-03-25 15:21:17,"Yeon","지고지순하네 "
2023-03-25 15:21:21,"뿌까","ㄱ난 어느정도"
2023-03-25 15:21:23,"유지수","비자도 쉽게 안나올거같은데"
2023-03-25 15:21:23,"웅시기","난 아직 신부감 후보에 있니?"
2023-03-25 15:21:28,"뿌까","공감 할 수 잇어"
2023-03-25 15:21:30,"유지수","해외가면 공항에 맨날 불려갈듯"
2023-03-25 15:21:31,"뿌까","이제 웅식이가 퍼스트임"
2023-03-25 15:21:33,"유지수","너 뭐하러왓어 ㅡㅡ 이러면서"
2023-03-25 15:21:34,"뿌까","웅식이"
2023-03-25 15:21:36,"웅시기","꺄"
2023-03-25 15:21:36,"뿌까","탐스런"
2023-03-25 15:21:38,"뿌까","복숭아 쥬스"
2023-03-25 15:21:38,"웅시기","이모티콘"
2023-03-25 15:21:39,"유지수","그럼 같이 끌려가서 또 현타 존나올거같아"
2023-03-25 15:21:42,"뿌까","마시러 창원 가야할듯"
2023-03-25 15:21:51,"뿌까","나 약간 지금 해탈 상태임"
2023-03-25 15:21:56,"뿌까","맘정리 한건아닌데"
2023-03-25 15:21:56,"Yeon","유혜원 검은 옷 입은 사진 "
2023-03-25 15:21:59,"Yeon"," 이쁜"
2023-03-25 15:21:59,"유지수","그래 뿌까야"
2023-03-25 15:22:02,"뿌까","걍 니 할 때로 해라 상태"
2023-03-25 15:22:04,"유지수","섹스도 안해주는 놈이랑 왜사교"
2023-03-25 15:22:07,"Yeon","틴더를 깔고 "
2023-03-25 15:22:09,"유지수","차라리 웅식이랑 선섹후사 ㄱㄱ"
2023-03-25 15:22:10,"뿌까","ㅠ ㅠ 내가 안 해줌"
2023-03-25 15:22:10,"Yeon"," 광명을 찾자"
2023-03-25 15:22:11,"뿌까","나근데"
2023-03-25 15:22:13,"뿌까","원묵애"
2023-03-25 15:22:15,"뿌까","이 아다"
2023-03-25 15:22:17,"뿌까","내가 따고 싶어"
2023-03-25 15:22:19,"뿌까","ㅠ ㅠ "
2023-03-25 15:22:20,"유지수","원묵이"
2023-03-25 15:22:22,"뿌까","2달만"
2023-03-25 15:22:22,"유지수","아다아닐걸"
2023-03-25 15:22:24,"유지수","ㅎㅎ"
2023-03-25 15:22:25,"뿌까","위장연애 할게"
2023-03-25 15:22:28,"뿌까","키스하는거보면"
2023-03-25 15:22:28,"유지수","미안 너무 솔직햇나."
2023-03-25 15:22:30,"뿌까","아다야"
2023-03-25 15:22:34,"유지수","오피가면"
2023-03-25 15:22:35,"유지수","키스안함"
2023-03-25 15:22:36,"뿌까","개못해"
2023-03-25 15:22:38,"뿌까","시발년아"
2023-03-25 15:22:38,"유지수","미안 너무 솔직햇나"
2023-03-25 15:22:40,"Yeon","어머어머"
2023-03-25 15:22:41,"뿌까","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 15:22:46,"Yeon","입틀막"
2023-03-25 15:22:50,"뿌까","원묵이 오피 안갓다에"
2023-03-25 15:22:55,"뿌까","걸 수 잇다"
2023-03-25 15:22:59,"유지수","얼마걸래"
2023-03-25 15:23:03,"뿌까","1000 만원"
2023-03-25 15:23:05,"뿌까","돈이 어딧냐"
2023-03-25 15:23:05,"유지수","ㅋㅋ"
2023-03-25 15:23:07,"뿌까","학생이"
2023-03-25 15:23:13,"뿌까","부모한테 용돈타는데"
2023-03-25 15:23:14,"유지수","뿌까 천만원"
2023-03-25 15:23:15,"유지수","이제내꺼다"
2023-03-25 15:23:18,"Yeon","그래도 천만원이나 "
2023-03-25 15:23:19,"뿌까","차라리"
2023-03-25 15:23:20,"Yeon","거네 "
2023-03-25 15:23:20,"뿌까","지수가 토닥이"
2023-03-25 15:23:22,"뿌까","갓다온게"
2023-03-25 15:23:24,"뿌까","더 말이될듯"
2023-03-25 15:23:31,"뿌까","이모티콘"
2023-03-25 15:23:37,"유지수","오피 가는 한남들"
2023-03-25 15:23:41,"유지수","다 존나 착하고 순진하게생김"
2023-03-25 15:23:43,"뿌까","나도 토닥이 뷰르는 한녀야"
2023-03-25 15:23:51,"뿌까","아 보지가 가렵다"
2023-03-25 15:23:54,"뿌까","긁어봐라 상우야"
2023-03-25 15:24:03,"뿌까","샵검색: #할카스"
2023-03-25 15:24:11,"유지수","저딴건 자꾸"
2023-03-25 15:24:13,"유지수","누가쳐올리는거야"
2023-03-25 15:24:14,"유지수","씨발"
2023-03-25 15:24:21,"뿌까","지수야"
2023-03-25 15:24:24,"뿌까","만약"
2023-03-25 15:24:29,"뿌까","아이돌 연생급"
2023-03-25 15:24:30,"뿌까","창놈이"
2023-03-25 15:24:38,"뿌까","만원만 주면"
2023-03-25 15:24:42,"뿌까","대준대"
2023-03-25 15:24:44,"유지수","ㄴㄴ 나 매독걸리기싫어"
2023-03-25 15:24:44,"뿌까","한다 안 한더"
2023-03-25 15:24:49,"뿌까","근데 국가에서"
2023-03-25 15:24:50,"유지수","성병은 콘돔껴도 옮음"
2023-03-25 15:24:51,"뿌까","관리된 창놈리"
2023-03-25 15:24:53,"뿌까","임"
2023-03-25 15:24:57,"유지수","아 그럼 함"
2023-03-25 15:24:57,"뿌까","매달 검사 싹 받음"
2023-03-25 15:25:04,"유지수","에이즈 매독 곤지름"
2023-03-25 15:25:05,"Yeon","셋업 범죄를 당할거같아"
2023-03-25 15:25:06,"유지수","다 검사해야됨"
2023-03-25 15:25:10,"뿌까","나두 "
2023-03-25 15:25:20,"유지수","신림에"
2023-03-25 15:25:24,"유지수","호빠잇나봐"
2023-03-25 15:25:29,"뿌까","차라리"
2023-03-25 15:25:31,"유지수","어제 호빠간판봄"
2023-03-25 15:25:32,"뿌까","토닥이를 불러"
2023-03-25 15:25:43,"뿌까","술만 마실거면 뮤ㅓㅅ하러 돈 써"
2023-03-25 15:25:46,"Yeon","호빠 재밋어 가면"
2023-03-25 15:25:47,"뿌까","솔직히 한남 마인드로 가면"
2023-03-25 15:25:52,"Yeon"," 아ㅜ진짜 건실하개살아야지 "
2023-03-25 15:25:53,"뿌까","더듬고 더듬어줘야 재밋지"
2023-03-25 15:25:58,"Yeon"," 하고 정신빡듦"
2023-03-25 15:26:02,"뿌까","난 돈 별로 없어서 재미없을듯"
2023-03-25 15:26:07,"뿌까","이모티콘"
2023-03-25 15:26:17,"유지수","호빠는"
2023-03-25 15:26:20,"유지수","그재미로 가는거아냐?"
2023-03-25 15:26:21,"유지수","약간"
2023-03-25 15:26:25,"뿌까","난 여자로 태어나길 행운"
2023-03-25 15:26:26,"유지수","ㄱ남자들 초이스하면서"
2023-03-25 15:26:29,"유지수","여왕으로 군림하고"
2023-03-25 15:26:34,"유지수","남자들 돈으로 "
2023-03-25 15:26:37,"유지수","이거저거 시키고"
2023-03-25 15:26:41,"유지수","술시중 들어주는 재미"
2023-03-25 15:26:42,"뿌까","돈 많으면 글치.. "
2023-03-25 15:26:52,"Yeon","난 남자로 태어낫으면"
2023-03-25 15:26:53,"Yeon","빵"
2023-03-25 15:27:00,"Yeon","집 갓을듯"
2023-03-25 15:27:11,"유지수","나도 .."
2023-03-25 15:27:21,"유지수","난 이미 청량리 다녀왓을듯"
2023-03-25 15:27:24,"뿌까","나도.. "
2023-03-25 15:27:34,"유지수","아니다 그전에"
2023-03-25 15:27:37,"유지수","연애를 못함"
2023-03-25 15:27:38,"뿌까","이쁜 애들한테"
2023-03-25 15:27:40,"뿌까","대시하다가"
2023-03-25 15:27:41,"Yeon","아니 떡집말고"
2023-03-25 15:27:41,"뿌까","ㅈㄴ 까이고"
2023-03-25 15:27:43,"유지수","일단 난 여자로 태어나서 감사함"
2023-03-25 15:27:43,"뿌까","이런 시발 "
2023-03-25 15:27:44,"Yeon","철컹철컹"
2023-03-25 15:27:49,"뿌까","존나 세상에분노하고"
2023-03-25 15:27:53,"유지수","성매매법 위반으로 나도 감옥감"
2023-03-25 15:27:53,"뿌까","노가다 뛰거나 쿠팡 뛰고"
2023-03-25 15:27:57,"뿌까","받은 13만원으로"
2023-03-25 15:27:57,"유지수","난 일단 여자 절대 못만나"
2023-03-25 15:27:59,"뿌까","텍사스촌 가서"
2023-03-25 15:28:01,"유지수","여자 만날수잇는 성격이 아님"
2023-03-25 15:28:02,"뿌까","이제 집가서 디시"
2023-03-25 15:28:05,"뿌까","주식갤에 글씀"
2023-03-25 15:28:07,"유지수","난 여자라서 연애해봣다 리얼 ㄷㄷ"
2023-03-25 15:28:17,"뿌까","그리고"
2023-03-25 15:28:20,"뿌까","30후반에"
2023-03-25 15:28:24,"뿌까","테이프랑"
2023-03-25 15:28:26,"뿌까","번개탄을 살듯"
2023-03-25 15:28:31,"뿌까","이모티콘"
2023-03-25 15:28:35,"유지수","옛날에"
2023-03-25 15:28:38,"유지수","질소가스로 자살하는거"
2023-03-25 15:28:41,"유지수","유행한적잇는데"
2023-03-25 15:28:42,"뿌까","ㄷ ㄷ "
2023-03-25 15:28:48,"뿌까","그런것도 유행하노"
2023-03-25 15:28:49,"유지수","그래서 뉴스 엄청마니나옴"
2023-03-25 15:28:50,"뿌까","실생활에서"
2023-03-25 15:28:55,"뿌까","질소 가스 어디서 볼 수 잇음? "
2023-03-25 15:28:57,"Yeon","난 직장 들어가서"
2023-03-25 15:29:00,"Yeon","회식 자리에서 "
2023-03-25 15:29:07,"유지수","질소가스..? 뭐 충전하는데에 쓴다던데"
2023-03-25 15:29:13,"Yeon"," 여자 허리 움켜쥐고 뒤에서 팡팔"
2023-03-25 15:29:15,"Yeon","팡 해서"
2023-03-25 15:29:18,"Yeon","회사 짤리고"
2023-03-25 15:29:20,"뿌까","ㄷ ㄷ "
2023-03-25 15:29:21,"유지수","ㅇㅇ 감옥갓을듯 백퍼"
2023-03-25 15:29:25,"뿌까","아 시벌 그랫다는 줄"
2023-03-25 15:29:25,"뿌까","아네"
2023-03-25 15:29:28,"뿌까","ㅋㅋㅋㅋ 존나 놀램"
2023-03-25 15:29:33,"Yeon","근데 "
2023-03-25 15:29:33,"뿌까","이미 그런 줄"
2023-03-25 15:29:36,"Yeon","어제도 그러고"
2023-03-25 15:29:40,"Yeon","저번에도 그랫어"
2023-03-25 15:29:40,"뿌까","ㅇㅇ 감옥감"
2023-03-25 15:29:41,"유지수","어제는 심지어"
2023-03-25 15:29:43,"유지수","음란하게"
2023-03-25 15:29:47,"유지수","치맛자락을 들추며"
2023-03-25 15:29:49,"Yeon","이모티콘"
2023-03-25 15:29:50,"뿌까","어머머머멈"
2023-03-25 15:29:51,"뿌까","누구 치마"
2023-03-25 15:29:51,"유지수","(생략)"
2023-03-25 15:29:55,"뿌까","이모티콘"
2023-03-25 15:29:55,"유지수","본인치마"
2023-03-25 15:29:59,"유지수","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 15:29:59,"뿌까","어머머마머머머"
2023-03-25 15:30:07,"뿌까","그리고 늙으면"
2023-03-25 15:30:08,"Yeon","이모티콘"
2023-03-25 15:30:08,"뿌까","자박꼼"
2023-03-25 15:30:11,"뿌까","할배처럼 되는 거지"
2023-03-25 15:30:15,"유지수","ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-25 15:30:18,"유지수","아 시발 ㅠㅠ"
2023-03-25 15:30:21,"유지수","나 남자로 안태어나서 다행"
2023-03-25 15:30:21,"Yeon","이미"
2023-03-25 15:30:25,"뿌까","여자로 태어나서 행운임"
2023-03-25 15:30:28,"Yeon","자박꼼할배"
2023-03-25 15:30:29,"뿌까","나 남자로 태어나면"
2023-03-25 15:30:34,"뿌까","도태된다"
2023-03-25 15:30:39,"유지수","ㄹㅇ 나 도태한남됨"
2023-03-25 15:30:40,"뿌까","주님께 감사"
2023-03-25 15:30:43,"뿌까","일단 키"
2023-03-25 15:30:44,"뿌까","173 "
2023-03-25 15:30:50,"뿌까","얼굴 동그람"
2023-03-25 15:30:53,"유지수","난 일단 173 미달"
2023-03-25 15:30:54,"뿌까","여자들 동그란 남자 시러함"
2023-03-25 15:30:58,"뿌까","콧대 낮음 "
2023-03-25 15:31:02,"뿌까","남자에게 콧대 생병"
2023-03-25 15:31:03,"뿌까","명"
2023-03-25 15:31:04,"유지수","심지어 정병캐리어남 ㄷㄷ"
2023-03-25 15:31:11,"뿌까","그리고 웅식이가"
2023-03-25 15:31:15,"뿌까","올려주는 짤 잇는ㄷ"
2023-03-25 15:31:21,"뿌까","여자 정신병자한텐 남자가 들러붙는데"
2023-03-25 15:31:23,"유지수","글고 고추 존나작을듯"
